,pitch_name,player_name,release_speed,release_spin_rate,spin_axis
3373,4-Seam Fastball,"Cole, Gerrit",97.4,2542.0,212.0
3374,4-Seam Fastball,"Cole, Gerrit",96.3,2404.0,215.0
3375,4-Seam Fastball,"Cole, Gerrit",97.1,2496.0,216.0
3376,Knuckle Curve,"Cole, Gerrit",83.5,2855.0,47.0
3377,4-Seam Fastball,"Cole, Gerrit",97.5,2475.0,215.0
3378,4-Seam Fastball,"Cole, Gerrit",96.8,2462.0,212.0
3379,4-Seam Fastball,"Cole, Gerrit",96.1,2464.0,217.0
3380,Slider,"Cole, Gerrit",87.9,2535.0,132.0
3381,Slider,"Cole, Gerrit",87.4,2514.0,119.0
3382,Changeup,"Cole, Gerrit",90.3,1364.0,229.0
3383,4-Seam Fastball,"Cole, Gerrit",95.5,2308.0,210.0
3384,4-Seam Fastball,"Cole, Gerrit",96.2,2327.0,213.0
3385,Slider,"Cole, Gerrit",88.0,2554.0,121.0
3386,4-Seam Fastball,"Cole, Gerrit",95.2,2307.0,214.0
3387,Changeup,"Cole, Gerrit",88.6,1525.0,232.0
3388,4-Seam Fastball,"Cole, Gerrit",94.9,2364.0,213.0
3389,4-Seam Fastball,"Cole, Gerrit",99.0,2287.0,216.0
3390,Slider,"Cole, Gerrit",90.4,2641.0,131.0
3391,Slider,"Cole, Gerrit",89.5,2675.0,132.0
3392,Slider,"Cole, Gerrit",89.5,2629.0,152.0
3393,4-Seam Fastball,"Cole, Gerrit",99.2,2443.0,218.0
3394,Changeup,"Cole, Gerrit",91.3,1550.0,233.0
3395,4-Seam Fastball,"Cole, Gerrit",97.9,2453.0,215.0
3396,4-Seam Fastball,"Cole, Gerrit",98.0,2366.0,217.0
3397,4-Seam Fastball,"Cole, Gerrit",95.5,2343.0,214.0
3398,Changeup,"Cole, Gerrit",89.9,1549.0,235.0
3399,4-Seam Fastball,"Cole, Gerrit",97.2,2383.0,211.0
3400,Slider,"Cole, Gerrit",88.4,2645.0,98.0
3401,4-Seam Fastball,"Cole, Gerrit",97.8,2427.0,216.0
3402,4-Seam Fastball,"Cole, Gerrit",97.5,2359.0,216.0
3403,4-Seam Fastball,"Cole, Gerrit",97.6,2450.0,218.0
3404,4-Seam Fastball,"Cole, Gerrit",97.2,2370.0,215.0
3405,4-Seam Fastball,"Cole, Gerrit",97.4,2472.0,213.0
3406,Cutter,"Cole, Gerrit",92.0,2482.0,182.0
3407,Cutter,"Cole, Gerrit",92.5,2465.0,201.0
3408,Knuckle Curve,"Cole, Gerrit",83.8,2824.0,40.0
3409,4-Seam Fastball,"Cole, Gerrit",96.3,2411.0,213.0
3410,Slider,"Cole, Gerrit",89.4,2586.0,97.0
3411,4-Seam Fastball,"Cole, Gerrit",96.8,2403.0,215.0
3412,Cutter,"Cole, Gerrit",93.5,2404.0,203.0
3413,4-Seam Fastball,"Cole, Gerrit",95.9,2344.0,215.0
3414,Changeup,"Cole, Gerrit",91.5,1570.0,230.0
3415,Slider,"Cole, Gerrit",90.1,2519.0,136.0
3416,4-Seam Fastball,"Cole, Gerrit",98.3,2500.0,212.0
3417,4-Seam Fastball,"Cole, Gerrit",97.3,2459.0,220.0
3418,Cutter,"Cole, Gerrit",94.4,2519.0,204.0
3419,Slider,"Cole, Gerrit",89.6,2537.0,108.0
3420,4-Seam Fastball,"Cole, Gerrit",98.5,2486.0,215.0
3421,4-Seam Fastball,"Cole, Gerrit",97.0,2452.0,216.0
3422,4-Seam Fastball,"Cole, Gerrit",96.6,2412.0,214.0
3423,4-Seam Fastball,"Cole, Gerrit",96.0,2399.0,216.0
3424,Slider,"Cole, Gerrit",88.4,2598.0,117.0
3425,4-Seam Fastball,"Cole, Gerrit",98.8,2342.0,213.0
3426,4-Seam Fastball,"Cole, Gerrit",98.2,2496.0,215.0
3427,4-Seam Fastball,"Cole, Gerrit",97.6,2462.0,209.0
3428,4-Seam Fastball,"Cole, Gerrit",96.7,2418.0,210.0
3429,Slider,"Cole, Gerrit",90.2,2571.0,148.0
3430,Cutter,"Cole, Gerrit",93.4,2472.0,201.0
3431,Slider,"Cole, Gerrit",89.9,2644.0,104.0
3432,Slider,"Cole, Gerrit",88.8,2618.0,113.0
3433,Knuckle Curve,"Cole, Gerrit",82.1,2756.0,43.0
3434,4-Seam Fastball,"Cole, Gerrit",96.1,2438.0,210.0
3435,Slider,"Cole, Gerrit",87.4,2677.0,110.0
3436,4-Seam Fastball,"Cole, Gerrit",96.4,2424.0,218.0
3437,Changeup,"Cole, Gerrit",89.9,1557.0,226.0
3438,Knuckle Curve,"Cole, Gerrit",81.8,2721.0,40.0
3439,4-Seam Fastball,"Cole, Gerrit",95.9,2504.0,211.0
3440,4-Seam Fastball,"Cole, Gerrit",98.5,2504.0,213.0
3441,4-Seam Fastball,"Cole, Gerrit",97.4,2350.0,213.0
3442,Slider,"Cole, Gerrit",88.9,2487.0,105.0
3443,Slider,"Cole, Gerrit",90.2,2542.0,153.0
3444,Knuckle Curve,"Cole, Gerrit",83.7,2856.0,43.0
3445,4-Seam Fastball,"Cole, Gerrit",97.3,2435.0,213.0
3446,4-Seam Fastball,"Cole, Gerrit",98.8,2442.0,214.0
3447,Knuckle Curve,"Cole, Gerrit",85.1,2864.0,47.0
3448,4-Seam Fastball,"Cole, Gerrit",96.9,2408.0,217.0
3449,4-Seam Fastball,"Cole, Gerrit",97.2,2373.0,213.0
3450,4-Seam Fastball,"Cole, Gerrit",97.8,2498.0,212.0
3451,4-Seam Fastball,"Cole, Gerrit",97.3,2344.0,219.0
3452,4-Seam Fastball,"Cole, Gerrit",96.7,2398.0,212.0
3453,Cutter,"Cole, Gerrit",92.1,2441.0,191.0
3454,4-Seam Fastball,"Cole, Gerrit",95.8,2300.0,209.0
3455,4-Seam Fastball,"Cole, Gerrit",97.8,2402.0,214.0
3456,4-Seam Fastball,"Cole, Gerrit",97.9,2363.0,217.0
3457,4-Seam Fastball,"Cole, Gerrit",97.7,2417.0,213.0
3458,Slider,"Cole, Gerrit",89.6,2539.0,110.0
3459,Slider,"Cole, Gerrit",89.5,2525.0,147.0
3460,Slider,"Cole, Gerrit",88.6,2629.0,102.0
3461,Changeup,"Cole, Gerrit",90.2,1455.0,233.0
3462,Changeup,"Cole, Gerrit",89.5,2994.0,139.0
3463,4-Seam Fastball,"Cole, Gerrit",97.3,2396.0,214.0
3464,Slider,"Cole, Gerrit",90.0,2601.0,130.0
3465,Slider,"Cole, Gerrit",89.5,2446.0,152.0
3466,4-Seam Fastball,"Cole, Gerrit",96.5,2339.0,211.0
3467,Slider,"Cole, Gerrit",87.5,2574.0,96.0
3468,Slider,"Cole, Gerrit",88.1,2663.0,91.0
3469,Slider,"Cole, Gerrit",88.3,2663.0,103.0
3470,4-Seam Fastball,"Cole, Gerrit",98.3,2367.0,217.0
3471,4-Seam Fastball,"Cole, Gerrit",97.7,2453.0,215.0
3472,Slider,"Cole, Gerrit",88.8,2597.0,100.0
3473,4-Seam Fastball,"Cole, Gerrit",96.2,2438.0,215.0
3474,4-Seam Fastball,"Cole, Gerrit",97.0,2429.0,218.0
3475,Slider,"Cole, Gerrit",90.8,2702.0,116.0
3476,Knuckle Curve,"Cole, Gerrit",84.2,2897.0,43.0
3477,Changeup,"Cole, Gerrit",91.6,1452.0,233.0
3478,Changeup,"Cole, Gerrit",89.2,1359.0,236.0
3479,4-Seam Fastball,"Cole, Gerrit",96.9,2472.0,217.0
3480,4-Seam Fastball,"Cole, Gerrit",99.4,2576.0,217.0
3481,Slider,"Cole, Gerrit",90.2,2666.0,91.0
3482,Cutter,"Cole, Gerrit",92.8,2546.0,195.0
3483,Slider,"Cole, Gerrit",88.5,2558.0,143.0
3484,Slider,"Cole, Gerrit",89.2,2696.0,112.0
3485,Slider,"Cole, Gerrit",88.7,2615.0,93.0
3486,4-Seam Fastball,"Cole, Gerrit",98.3,2519.0,219.0
3487,4-Seam Fastball,"Cole, Gerrit",96.4,2474.0,214.0
3488,4-Seam Fastball,"Cole, Gerrit",96.9,2456.0,219.0
3489,Changeup,"Cole, Gerrit",89.9,1510.0,234.0
3490,4-Seam Fastball,"Cole, Gerrit",99.2,2492.0,216.0
3491,Knuckle Curve,"Cole, Gerrit",82.6,2791.0,47.0
3492,4-Seam Fastball,"Cole, Gerrit",99.3,2518.0,215.0
3493,4-Seam Fastball,"Cole, Gerrit",99.6,2403.0,219.0
3494,Slider,"Cole, Gerrit",89.8,2558.0,100.0
3495,Slider,"Cole, Gerrit",90.7,2691.0,133.0
3496,4-Seam Fastball,"Cole, Gerrit",98.8,2542.0,217.0
3497,4-Seam Fastball,"Cole, Gerrit",99.9,2386.0,215.0
3498,4-Seam Fastball,"Cole, Gerrit",100.3,2568.0,214.0
3499,Knuckle Curve,"Cole, Gerrit",83.4,2677.0,32.0
3500,4-Seam Fastball,"Cole, Gerrit",99.0,2455.0,218.0
3501,Slider,"Cole, Gerrit",90.3,2646.0,104.0
3502,4-Seam Fastball,"Cole, Gerrit",100.1,2504.0,223.0
3503,4-Seam Fastball,"Cole, Gerrit",98.6,2488.0,220.0
3504,4-Seam Fastball,"Cole, Gerrit",97.8,2433.0,214.0
3505,4-Seam Fastball,"Cole, Gerrit",98.6,2430.0,216.0
3506,Changeup,"Cole, Gerrit",89.9,1440.0,230.0
3507,Knuckle Curve,"Cole, Gerrit",80.9,2739.0,44.0
3508,Slider,"Cole, Gerrit",87.0,2477.0,106.0
3509,Slider,"Cole, Gerrit",87.4,2474.0,87.0
3510,Slider,"Cole, Gerrit",85.7,2646.0,80.0
3511,4-Seam Fastball,"Cole, Gerrit",96.0,2415.0,216.0
3512,Changeup,"Cole, Gerrit",90.3,1504.0,236.0
3513,Slider,"Cole, Gerrit",90.8,2653.0,73.0
3514,4-Seam Fastball,"Cole, Gerrit",97.4,2333.0,216.0
3515,4-Seam Fastball,"Cole, Gerrit",97.0,2315.0,219.0
3516,Changeup,"Cole, Gerrit",89.8,1529.0,230.0
3517,4-Seam Fastball,"Cole, Gerrit",97.4,2367.0,212.0
3518,4-Seam Fastball,"Cole, Gerrit",96.4,2381.0,213.0
3519,Cutter,"Cole, Gerrit",91.8,2414.0,191.0
3520,4-Seam Fastball,"Cole, Gerrit",97.1,2429.0,211.0
3521,Slider,"Cole, Gerrit",87.0,2395.0,81.0
3522,4-Seam Fastball,"Cole, Gerrit",97.1,2436.0,218.0
3523,Slider,"Cole, Gerrit",84.4,2537.0,91.0
3524,Slider,"Cole, Gerrit",86.8,2490.0,100.0
3525,Knuckle Curve,"Cole, Gerrit",79.0,2644.0,37.0
3526,Slider,"Cole, Gerrit",84.5,2625.0,63.0
3527,4-Seam Fastball,"Cole, Gerrit",95.5,2393.0,214.0
3528,4-Seam Fastball,"Cole, Gerrit",96.4,2473.0,217.0
3529,Changeup,"Cole, Gerrit",88.6,1534.0,228.0
3530,4-Seam Fastball,"Cole, Gerrit",96.8,2431.0,220.0
3531,4-Seam Fastball,"Cole, Gerrit",96.7,2349.0,214.0
3532,Knuckle Curve,"Cole, Gerrit",81.2,2700.0,38.0
3533,4-Seam Fastball,"Cole, Gerrit",98.2,2501.0,219.0
3534,Knuckle Curve,"Cole, Gerrit",81.7,2727.0,34.0
3535,Slider,"Cole, Gerrit",87.1,2562.0,71.0
3536,4-Seam Fastball,"Cole, Gerrit",96.9,2366.0,214.0
3537,Slider,"Cole, Gerrit",85.3,2438.0,86.0
3538,Slider,"Cole, Gerrit",88.1,2510.0,93.0
3539,Cutter,"Cole, Gerrit",90.5,2448.0,171.0
3540,Knuckle Curve,"Cole, Gerrit",81.6,2638.0,44.0
3541,Slider,"Cole, Gerrit",88.1,2530.0,120.0
3542,Slider,"Cole, Gerrit",87.7,2568.0,110.0
3543,4-Seam Fastball,"Cole, Gerrit",97.7,2513.0,215.0
3544,Slider,"Cole, Gerrit",88.3,2594.0,118.0
3545,4-Seam Fastball,"Cole, Gerrit",98.5,2449.0,209.0
3546,4-Seam Fastball,"Cole, Gerrit",97.5,2507.0,216.0
3547,4-Seam Fastball,"Cole, Gerrit",97.8,2420.0,217.0
3548,Knuckle Curve,"Cole, Gerrit",83.8,2740.0,45.0
3549,4-Seam Fastball,"Cole, Gerrit",96.8,2453.0,213.0
3550,4-Seam Fastball,"Cole, Gerrit",96.8,2463.0,211.0
3551,Slider,"Cole, Gerrit",87.6,2585.0,102.0
3552,4-Seam Fastball,"Cole, Gerrit",99.6,2534.0,212.0
3553,4-Seam Fastball,"Cole, Gerrit",99.7,2537.0,219.0
3554,Changeup,"Cole, Gerrit",89.7,1576.0,236.0
3555,Changeup,"Cole, Gerrit",90.1,1711.0,233.0
3556,Changeup,"Cole, Gerrit",89.9,1487.0,227.0
3557,Knuckle Curve,"Cole, Gerrit",82.0,2791.0,39.0
3558,Slider,"Cole, Gerrit",88.3,2671.0,96.0
3559,4-Seam Fastball,"Cole, Gerrit",97.0,2410.0,212.0
3560,Slider,"Cole, Gerrit",89.6,2599.0,123.0
3561,Slider,"Cole, Gerrit",88.6,2605.0,119.0
3562,Knuckle Curve,"Cole, Gerrit",83.1,2763.0,47.0
3563,4-Seam Fastball,"Cole, Gerrit",98.7,2494.0,214.0
3564,Slider,"Cole, Gerrit",89.7,2603.0,144.0
3565,4-Seam Fastball,"Cole, Gerrit",97.7,2486.0,215.0
3566,4-Seam Fastball,"Cole, Gerrit",97.2,2417.0,217.0
3567,Slider,"Cole, Gerrit",88.9,2625.0,107.0
3568,Knuckle Curve,"Cole, Gerrit",84.3,2955.0,35.0
3569,4-Seam Fastball,"Cole, Gerrit",96.2,2393.0,217.0
3570,Slider,"Cole, Gerrit",89.2,2516.0,139.0
3571,Slider,"Cole, Gerrit",88.1,2704.0,115.0
3572,4-Seam Fastball,"Cole, Gerrit",98.0,2455.0,211.0
3573,Changeup,"Cole, Gerrit",89.9,1371.0,230.0
3574,Slider,"Cole, Gerrit",88.8,2671.0,98.0
3575,Changeup,"Cole, Gerrit",90.4,1560.0,231.0
3576,Knuckle Curve,"Cole, Gerrit",84.2,2867.0,40.0
3577,Knuckle Curve,"Cole, Gerrit",85.0,2829.0,43.0
3578,4-Seam Fastball,"Cole, Gerrit",97.6,2430.0,215.0
3579,Cutter,"Cole, Gerrit",94.7,2628.0,192.0
3580,Changeup,"Cole, Gerrit",92.1,1584.0,228.0
3581,Slider,"Cole, Gerrit",89.4,2660.0,87.0
3582,Cutter,"Cole, Gerrit",92.3,2611.0,181.0
3583,4-Seam Fastball,"Cole, Gerrit",97.6,2541.0,215.0
3584,4-Seam Fastball,"Cole, Gerrit",99.2,2442.0,220.0
3585,Slider,"Cole, Gerrit",89.5,2782.0,71.0
3586,4-Seam Fastball,"Cole, Gerrit",98.0,2528.0,214.0
3587,4-Seam Fastball,"Cole, Gerrit",98.2,2533.0,208.0
3588,Knuckle Curve,"Cole, Gerrit",83.9,2933.0,38.0
3589,Cutter,"Cole, Gerrit",92.2,2597.0,154.0
3590,Knuckle Curve,"Cole, Gerrit",84.3,2862.0,32.0
3591,Cutter,"Cole, Gerrit",92.4,2693.0,185.0
3592,4-Seam Fastball,"Cole, Gerrit",97.2,2418.0,212.0
3593,Cutter,"Cole, Gerrit",91.4,2604.0,176.0
3594,4-Seam Fastball,"Cole, Gerrit",98.0,2486.0,214.0
3595,Knuckle Curve,"Cole, Gerrit",83.1,2816.0,43.0
3596,4-Seam Fastball,"Cole, Gerrit",97.5,2478.0,211.0
3597,4-Seam Fastball,"Cole, Gerrit",97.6,2551.0,212.0
3598,Slider,"Cole, Gerrit",86.9,2672.0,88.0
3599,Knuckle Curve,"Cole, Gerrit",82.9,2809.0,31.0
3600,Slider,"Cole, Gerrit",87.4,2628.0,75.0
3601,Slider,"Cole, Gerrit",87.7,2646.0,89.0
3602,Cutter,"Cole, Gerrit",93.8,2595.0,185.0
3603,4-Seam Fastball,"Cole, Gerrit",96.3,2385.0,212.0
3604,Cutter,"Cole, Gerrit",90.4,2460.0,146.0
3605,4-Seam Fastball,"Cole, Gerrit",99.0,2303.0,217.0
3606,Knuckle Curve,"Cole, Gerrit",85.1,2932.0,32.0
3607,Knuckle Curve,"Cole, Gerrit",83.8,2816.0,40.0
3608,Changeup,"Cole, Gerrit",90.8,1595.0,231.0
3609,Slider,"Cole, Gerrit",89.5,2687.0,83.0
3610,Cutter,"Cole, Gerrit",92.4,2550.0,176.0
3611,4-Seam Fastball,"Cole, Gerrit",100.2,2550.0,213.0
3612,4-Seam Fastball,"Cole, Gerrit",100.4,2565.0,207.0
3613,4-Seam Fastball,"Cole, Gerrit",100.2,2462.0,220.0
3614,Slider,"Cole, Gerrit",89.9,2652.0,99.0
3615,Slider,"Cole, Gerrit",89.9,2582.0,103.0
3616,Cutter,"Cole, Gerrit",93.4,2396.0,195.0
3617,Changeup,"Cole, Gerrit",91.8,1512.0,235.0
3618,Slider,"Cole, Gerrit",90.8,2548.0,134.0
3619,Slider,"Cole, Gerrit",90.0,2662.0,99.0
3620,4-Seam Fastball,"Cole, Gerrit",97.3,2314.0,218.0
3621,Cutter,"Cole, Gerrit",92.3,2480.0,172.0
3622,Changeup,"Cole, Gerrit",88.5,1391.0,229.0
3623,Knuckle Curve,"Cole, Gerrit",83.0,2860.0,42.0
3624,Cutter,"Cole, Gerrit",93.1,2590.0,189.0
3625,Cutter,"Cole, Gerrit",92.2,2555.0,176.0
3626,Changeup,"Cole, Gerrit",91.9,1402.0,231.0
3627,Changeup,"Cole, Gerrit",90.1,1580.0,233.0
3628,Knuckle Curve,"Cole, Gerrit",83.8,2681.0,45.0
3629,Cutter,"Cole, Gerrit",94.2,2551.0,195.0
3630,4-Seam Fastball,"Cole, Gerrit",97.6,2444.0,219.0
3631,Slider,"Cole, Gerrit",88.4,2628.0,108.0
3632,Changeup,"Cole, Gerrit",90.2,1638.0,235.0
3633,4-Seam Fastball,"Cole, Gerrit",96.5,2465.0,218.0
3634,4-Seam Fastball,"Cole, Gerrit",97.7,2488.0,219.0
3635,Cutter,"Cole, Gerrit",93.2,2543.0,191.0
3636,4-Seam Fastball,"Cole, Gerrit",97.0,2545.0,222.0
3637,Slider,"Cole, Gerrit",86.3,2571.0,91.0
3638,Slider,"Cole, Gerrit",86.7,2503.0,112.0
3639,Cutter,"Cole, Gerrit",90.0,2541.0,207.0
3640,Slider,"Cole, Gerrit",89.1,2574.0,104.0
3641,4-Seam Fastball,"Cole, Gerrit",98.4,2348.0,219.0
3642,4-Seam Fastball,"Cole, Gerrit",98.0,2470.0,219.0
3643,Cutter,"Cole, Gerrit",89.7,2551.0,104.0
3644,Cutter,"Cole, Gerrit",92.4,2497.0,183.0
3645,4-Seam Fastball,"Cole, Gerrit",98.4,2491.0,221.0
3646,Cutter,"Cole, Gerrit",92.3,2389.0,207.0
3647,Slider,"Cole, Gerrit",89.3,2606.0,109.0
3648,4-Seam Fastball,"Cole, Gerrit",97.9,2496.0,218.0
3649,Changeup,"Cole, Gerrit",89.1,1443.0,228.0
3650,4-Seam Fastball,"Cole, Gerrit",97.6,2380.0,216.0
3651,Cutter,"Cole, Gerrit",91.9,2493.0,198.0
3652,4-Seam Fastball,"Cole, Gerrit",97.3,2486.0,214.0
3653,4-Seam Fastball,"Cole, Gerrit",99.0,2478.0,221.0
3654,Cutter,"Cole, Gerrit",92.0,2439.0,189.0
3655,Slider,"Cole, Gerrit",88.7,2561.0,83.0
3656,Slider,"Cole, Gerrit",88.2,2614.0,87.0
3657,4-Seam Fastball,"Cole, Gerrit",98.1,2305.0,216.0
3658,Cutter,"Cole, Gerrit",93.0,2325.0,203.0
3659,4-Seam Fastball,"Cole, Gerrit",97.2,2340.0,215.0
3660,4-Seam Fastball,"Cole, Gerrit",97.7,2370.0,215.0
3661,Knuckle Curve,"Cole, Gerrit",81.0,2627.0,42.0
3662,Changeup,"Cole, Gerrit",89.8,1419.0,222.0
3663,4-Seam Fastball,"Cole, Gerrit",98.3,2466.0,219.0
3664,4-Seam Fastball,"Cole, Gerrit",97.4,2510.0,219.0
3665,4-Seam Fastball,"Cole, Gerrit",95.7,2491.0,221.0
3666,Cutter,"Cole, Gerrit",90.2,2389.0,198.0
3667,4-Seam Fastball,"Cole, Gerrit",98.8,2523.0,220.0
3668,4-Seam Fastball,"Cole, Gerrit",100.0,2366.0,218.0
3669,Cutter,"Cole, Gerrit",93.5,2420.0,200.0
3670,Cutter,"Cole, Gerrit",93.9,2394.0,179.0
3671,Cutter,"Cole, Gerrit",93.3,2397.0,193.0
3672,4-Seam Fastball,"Cole, Gerrit",97.4,2437.0,213.0
3673,Changeup,"Cole, Gerrit",90.8,1516.0,235.0
3674,Cutter,"Cole, Gerrit",92.9,2575.0,200.0
3675,Cutter,"Cole, Gerrit",90.9,2676.0,142.0
3676,4-Seam Fastball,"Cole, Gerrit",98.9,2534.0,217.0
3677,4-Seam Fastball,"Cole, Gerrit",97.5,2426.0,215.0
3678,4-Seam Fastball,"Cole, Gerrit",97.9,2534.0,219.0
3679,4-Seam Fastball,"Cole, Gerrit",98.8,2454.0,217.0
3680,4-Seam Fastball,"Cole, Gerrit",98.2,2278.0,215.0
3681,Slider,"Cole, Gerrit",88.1,2613.0,97.0
3682,Slider,"Cole, Gerrit",88.8,2628.0,118.0
3683,Cutter,"Cole, Gerrit",92.1,2487.0,197.0
3684,4-Seam Fastball,"Cole, Gerrit",96.9,2316.0,218.0
3685,4-Seam Fastball,"Cole, Gerrit",96.9,2333.0,220.0
3686,Slider,"Cole, Gerrit",90.7,2464.0,173.0
3687,Slider,"Cole, Gerrit",85.2,2514.0,69.0
3688,Slider,"Cole, Gerrit",88.3,2370.0,150.0
3689,Changeup,"Cole, Gerrit",89.1,1463.0,233.0
3690,4-Seam Fastball,"Cole, Gerrit",98.7,2471.0,216.0
3691,4-Seam Fastball,"Cole, Gerrit",99.0,2540.0,216.0
3692,Cutter,"Cole, Gerrit",92.2,2566.0,197.0
3693,4-Seam Fastball,"Cole, Gerrit",97.7,2464.0,218.0
3694,4-Seam Fastball,"Cole, Gerrit",97.8,2450.0,213.0
3695,4-Seam Fastball,"Cole, Gerrit",98.2,2349.0,217.0
3696,Slider,"Cole, Gerrit",86.5,2620.0,85.0
3697,4-Seam Fastball,"Cole, Gerrit",97.1,2473.0,221.0
3698,Slider,"Cole, Gerrit",87.2,2683.0,78.0
3699,Cutter,"Cole, Gerrit",92.6,2495.0,199.0
3700,Cutter,"Cole, Gerrit",90.7,2449.0,177.0
3701,4-Seam Fastball,"Cole, Gerrit",99.4,2489.0,213.0
3702,Slider,"Cole, Gerrit",88.2,2648.0,103.0
3703,Slider,"Cole, Gerrit",89.5,2745.0,98.0
3704,4-Seam Fastball,"Cole, Gerrit",99.4,2472.0,219.0
3705,4-Seam Fastball,"Cole, Gerrit",98.1,2423.0,218.0
3706,4-Seam Fastball,"Cole, Gerrit",97.0,2364.0,215.0
3707,4-Seam Fastball,"Cole, Gerrit",98.4,2506.0,217.0
3708,Slider,"Cole, Gerrit",89.0,2644.0,66.0
3709,4-Seam Fastball,"Cole, Gerrit",97.9,2514.0,216.0
3710,Cutter,"Cole, Gerrit",91.4,2544.0,179.0
3711,Knuckle Curve,"Cole, Gerrit",82.9,2846.0,42.0
3712,4-Seam Fastball,"Cole, Gerrit",98.8,2553.0,216.0
3713,4-Seam Fastball,"Cole, Gerrit",98.2,2464.0,218.0
3714,Slider,"Cole, Gerrit",89.4,2649.0,58.0
3715,Slider,"Cole, Gerrit",89.2,2527.0,87.0
3716,4-Seam Fastball,"Cole, Gerrit",97.5,2373.0,220.0
3717,4-Seam Fastball,"Cole, Gerrit",97.0,2272.0,214.0
3718,4-Seam Fastball,"Cole, Gerrit",95.5,2358.0,212.0
3719,Knuckle Curve,"Cole, Gerrit",82.0,2678.0,40.0
3720,Slider,"Cole, Gerrit",88.4,2557.0,125.0
3721,4-Seam Fastball,"Cole, Gerrit",98.7,2365.0,219.0
3722,Changeup,"Cole, Gerrit",90.5,1496.0,236.0
3723,4-Seam Fastball,"Cole, Gerrit",97.2,2407.0,221.0
3724,Slider,"Cole, Gerrit",90.1,2563.0,110.0
3725,Cutter,"Cole, Gerrit",93.3,2381.0,197.0
3726,4-Seam Fastball,"Cole, Gerrit",97.9,2435.0,211.0
3727,Slider,"Cole, Gerrit",86.8,2519.0,85.0
3728,Cutter,"Cole, Gerrit",92.1,2367.0,192.0
3729,Cutter,"Cole, Gerrit",92.0,2476.0,196.0
3730,Knuckle Curve,"Cole, Gerrit",84.4,2821.0,38.0
3731,4-Seam Fastball,"Cole, Gerrit",99.2,2490.0,221.0
3732,4-Seam Fastball,"Cole, Gerrit",98.5,2513.0,216.0
3733,Slider,"Cole, Gerrit",88.1,2622.0,131.0
3734,4-Seam Fastball,"Cole, Gerrit",98.4,2482.0,221.0
3735,4-Seam Fastball,"Cole, Gerrit",98.4,2548.0,213.0
3736,4-Seam Fastball,"Cole, Gerrit",98.2,2487.0,217.0
3737,4-Seam Fastball,"Cole, Gerrit",96.8,2524.0,211.0
3738,4-Seam Fastball,"Cole, Gerrit",96.7,2485.0,210.0
3739,Slider,"Cole, Gerrit",88.7,2673.0,82.0
3740,4-Seam Fastball,"Cole, Gerrit",98.4,2438.0,215.0
3741,4-Seam Fastball,"Cole, Gerrit",98.1,2513.0,218.0
3742,Cutter,"Cole, Gerrit",92.6,2511.0,185.0
3743,Slider,"Cole, Gerrit",89.5,2610.0,112.0
3744,Slider,"Cole, Gerrit",88.3,2576.0,93.0
3745,Cutter,"Cole, Gerrit",92.2,2506.0,156.0
3746,Changeup,"Cole, Gerrit",90.6,1400.0,237.0
3747,4-Seam Fastball,"Cole, Gerrit",98.5,2375.0,217.0
3748,Cutter,"Cole, Gerrit",92.4,2532.0,171.0
3749,4-Seam Fastball,"Cole, Gerrit",98.8,2317.0,216.0
3750,Slider,"Cole, Gerrit",88.2,2504.0,76.0
3751,Slider,"Cole, Gerrit",89.0,2463.0,101.0
3752,Cutter,"Cole, Gerrit",94.3,2592.0,172.0
3753,4-Seam Fastball,"Cole, Gerrit",99.1,2471.0,217.0
3754,Changeup,"Cole, Gerrit",91.2,1476.0,238.0
3755,Slider,"Cole, Gerrit",90.2,2597.0,106.0
3756,4-Seam Fastball,"Cole, Gerrit",97.9,2511.0,219.0
3757,Cutter,"Cole, Gerrit",91.8,2517.0,188.0
3758,Slider,"Cole, Gerrit",87.2,2538.0,120.0
3759,Cutter,"Cole, Gerrit",90.7,2428.0,176.0
3760,4-Seam Fastball,"Cole, Gerrit",98.2,2472.0,217.0
